aux_pair,condition,prompt,subject,distractor,subject_num,group_id,anchor_template
be_present,SP,The operator of the programs in question,operator,programs,sg,agr_0160,of_in_question
be_present,SS,The commissioner of the facility in question,commissioner,facility,sg,agr_0385,of_in_question
be_present,PP,The reporters of the alliances in question,reporters,alliances,pl,agr_0203,of_in_question
be_present,PS,The inspectors of the district in question,inspectors,district,pl,agr_0279,of_in_question
be_present,SS,The analyst of the enterprise in question,analyst,enterprise,sg,agr_0129,of_in_question
be_present,PS,The journalists of the club in question,journalists,club,pl,agr_0312,of_in_question
be_present,PS,The builders of the organization in question,builders,organization,pl,agr_0093,of_in_question
be_present,PS,The editors of the association in question,editors,association,pl,agr_0104,of_in_question
be_present,PS,The engineers of the bureau in question,engineers,bureau,pl,agr_0309,of_in_question
be_present,PP,The students of the institutions in question,students,institutions,pl,agr_0030,of_in_question
be_present,PP,The supervisors of the groups in question,supervisors,groups,pl,agr_0060,of_in_question
be_present,SP,The reporter of the facilities in question,reporter,facilities,sg,agr_0377,of_in_question
be_present,PS,The journalists of the authority in question,journalists,authority,pl,agr_0248,of_in_question
be_present,SP,The consultant of the schools in question,consultant,schools,sg,agr_0107,of_in_question
be_present,PS,The auditors of the centre in question,auditors,centre,pl,agr_0240,of_in_question
be_present,SS,The director of the unit in question,director,unit,sg,agr_0018,of_in_question
be_present,SS,The representative of the project in question,representative,project,sg,agr_0011,of_in_question
be_present,SS,The employee of the agency in question,employee,agency,sg,agr_0054,of_in_question
be_present,SS,The reporter of the laboratory in question,reporter,laboratory,sg,agr_0201,of_in_question
be_present,SP,The evaluator of the coalitions in question,evaluator,coalitions,sg,agr_0076,of_in_question
be_present,SS,The supervisor of the district in question,supervisor,district,sg,agr_0064,of_in_question
be_present,SP,The employee of the committees in question,employee,committees,sg,agr_0127,of_in_question
be_present,PS,The authors of the forum in question,authors,forum,pl,agr_0219,of_in_question
be_present,PP,The consultants of the schools in question,consultants,schools,pl,agr_0107,of_in_question
be_present,PS,The inspectors of the centre in question,inspectors,centre,pl,agr_0075,of_in_question
be_present,SS,The engineer of the institute in question,engineer,institute,sg,agr_0037,of_in_question
be_present,PP,The evaluators of the divisions in question,evaluators,divisions,pl,agr_0176,of_in_question
be_present,SP,The lawyer of the offices in question,lawyer,offices,sg,agr_0183,of_in_question
be_present,SP,The painter of the institutes in question,painter,institutes,sg,agr_0378,of_in_question
be_present,SS,The reporter of the facility in question,reporter,facility,sg,agr_0377,of_in_question
be_present,PP,The supervisors of the agencies in question,supervisors,agencies,pl,agr_0364,of_in_question
be_present,PS,The programmers of the program in question,programmers,program,pl,agr_0282,of_in_question
be_present,PS,The painters of the firm in question,painters,firm,pl,agr_0350,of_in_question
be_present,PP,The lecturers of the projects in question,lecturers,projects,pl,agr_0222,of_in_question
be_present,PP,The owners of the universities in question,owners,universities,pl,agr_0331,of_in_question
be_present,PS,The assistants of the district in question,assistants,district,pl,agr_0073,of_in_question
be_present,SS,The director of the team in question,director,team,sg,agr_0077,of_in_question
be_present,SS,The accountant of the program in question,accountant,program,sg,agr_0155,of_in_question
be_present,SP,The manager of the sectors in question,manager,sectors,sg,agr_0200,of_in_question
be_present,SS,The planner of the committee in question,planner,committee,sg,agr_0382,of_in_question
be_present,SS,The assistant of the platform in question,assistant,platform,sg,agr_0360,of_in_question
be_present,PP,The assistants of the platforms in question,assistants,platforms,pl,agr_0360,of_in_question
be_present,PS,The architects of the committee in question,architects,committee,pl,agr_0116,of_in_question
be_present,SP,The supervisor of the companies in question,supervisor,companies,sg,agr_0087,of_in_question
be_present,PS,The professors of the alliance in question,professors,alliance,pl,agr_0310,of_in_question
be_present,PS,The reporters of the school in question,reporters,school,pl,agr_0393,of_in_question
be_present,SS,The teacher of the agency in question,teacher,agency,sg,agr_0269,of_in_question
be_present,SS,The trainer of the centre in question,trainer,centre,sg,agr_0126,of_in_question
be_present,PP,The candidates of the councils in question,candidates,councils,pl,agr_0019,of_in_question
be_present,SS,The worker of the service in question,worker,service,sg,agr_0324,of_in_question
be_present,PS,The analysts of the platform in question,analysts,platform,pl,agr_0341,of_in_question
be_present,SP,The designer of the forums in question,designer,forums,sg,agr_0330,of_in_question
be_present,PS,The operators of the program in question,operators,program,pl,agr_0160,of_in_question
be_present,SP,The researcher of the forums in question,researcher,forums,sg,agr_0078,of_in_question
be_present,PP,The technicians of the platforms in question,technicians,platforms,pl,agr_0211,of_in_question
be_present,PP,The programmers of the projects in question,programmers,projects,pl,agr_0264,of_in_question
be_present,SS,The reporter of the college in question,reporter,college,sg,agr_0049,of_in_question
be_present,PP,The builders of the laboratories in question,builders,laboratories,pl,agr_0214,of_in_question
be_present,PS,The professors of the firm in question,professors,firm,pl,agr_0123,of_in_question
be_present,SP,The manager of the companies in question,manager,companies,sg,agr_0121,of_in_question
be_present,PS,The administrators of the project in question,administrators,project,pl,agr_0059,of_in_question
be_present,PS,The students of the facility in question,students,facility,pl,agr_0307,of_in_question
be_present,SP,The artist of the facilities in question,artist,facilities,sg,agr_0052,of_in_question
be_present,PP,The supervisors of the bureaus in question,supervisors,bureaus,pl,agr_0170,of_in_question
be_present,PP,The supervisors of the programs in question,supervisors,programs,pl,agr_0340,of_in_question
be_present,PS,The lecturers of the consortium in question,lecturers,consortium,pl,agr_0213,of_in_question
be_present,PP,The auditors of the networks in question,auditors,networks,pl,agr_0271,of_in_question
be_present,SP,The worker of the ministries in question,worker,ministries,sg,agr_0249,of_in_question
be_present,PS,The administrators of the region in question,administrators,region,pl,agr_0027,of_in_question
be_present,PS,The workers of the association in question,workers,association,pl,agr_0397,of_in_question
be_present,SP,The artist of the offices in question,artist,offices,sg,agr_0304,of_in_question
be_present,SS,The doctor of the facility in question,doctor,facility,sg,agr_0062,of_in_question
be_present,SS,The engineer of the district in question,engineer,district,sg,agr_0299,of_in_question
be_present,PP,The artists of the forums in question,artists,forums,pl,agr_0361,of_in_question
be_present,SP,The director of the consortiums in question,director,consortiums,sg,agr_0022,of_in_question
be_present,SP,The engineer of the bureaus in question,engineer,bureaus,sg,agr_0309,of_in_question
be_present,SS,The trainer of the district in question,trainer,district,sg,agr_0153,of_in_question
be_present,SS,The reporter of the corporation in question,reporter,corporation,sg,agr_0374,of_in_question
be_present,PP,The professors of the alliances in question,professors,alliances,pl,agr_0310,of_in_question
be_present,PP,The directors of the sectors in question,directors,sectors,pl,agr_0315,of_in_question
be_present,PP,The directors of the teams in question,directors,teams,pl,agr_0077,of_in_question
be_present,SP,The engineer of the districts in question,engineer,districts,sg,agr_0299,of_in_question
be_present,SS,The editor of the sector in question,editor,sector,sg,agr_0336,of_in_question
be_present,PS,The professors of the division in question,professors,division,pl,agr_0380,of_in_question
be_present,SS,The consultant of the region in question,consultant,region,sg,agr_0035,of_in_question
be_present,SP,The programmer of the ministries in question,programmer,ministries,sg,agr_0119,of_in_question
be_present,SS,The commissioner of the university in question,commissioner,university,sg,agr_0144,of_in_question
be_present,SS,The inspector of the centre in question,inspector,centre,sg,agr_0075,of_in_question
be_present,SS,The director of the institution in question,director,institution,sg,agr_0237,of_in_question
be_present,SP,The owner of the firms in question,owner,firms,sg,agr_0165,of_in_question
be_present,PS,The architects of the corporation in question,architects,corporation,pl,agr_0099,of_in_question
be_present,SP,The commissioner of the consortiums in question,commissioner,consortiums,sg,agr_0216,of_in_question
be_present,PS,The trainers of the committee in question,trainers,committee,pl,agr_0140,of_in_question
be_present,PS,The students of the company in question,students,company,pl,agr_0045,of_in_question
be_present,SP,The artist of the boards in question,artist,boards,sg,agr_0110,of_in_question
be_present,PS,The directors of the board in question,directors,board,pl,agr_0148,of_in_question
be_present,PS,The members of the company in question,members,company,pl,agr_0371,of_in_question
be_present,SS,The operator of the company in question,operator,company,sg,agr_0113,of_in_question
be_present,PS,The operators of the board in question,operators,board,pl,agr_0227,of_in_question
be_present,PS,The authors of the school in question,authors,school,pl,agr_0320,of_in_question
be_present,PP,The trainers of the clubs in question,trainers,clubs,pl,agr_0326,of_in_question
be_present,SS,The researcher of the partnership in question,researcher,partnership,sg,agr_0023,of_in_question
be_present,SS,The lecturer of the office in question,lecturer,office,sg,agr_0228,of_in_question
be_present,PP,The owners of the panels in question,owners,panels,pl,agr_0005,of_in_question
be_present,PS,The editors of the sector in question,editors,sector,pl,agr_0336,of_in_question
be_present,SP,The doctor of the enterprises in question,doctor,enterprises,sg,agr_0167,of_in_question
be_present,PP,The artists of the institutes in question,artists,institutes,pl,agr_0362,of_in_question
be_present,SP,The journalist of the districts in question,journalist,districts,sg,agr_0272,of_in_question
be_present,SP,The assistant of the firms in question,assistant,firms,sg,agr_0239,of_in_question
be_present,SP,The supervisor of the districts in question,supervisor,districts,sg,agr_0064,of_in_question
be_present,SS,The designer of the unit in question,designer,unit,sg,agr_0347,of_in_question
be_present,PS,The inspectors of the office in question,inspectors,office,pl,agr_0384,of_in_question
be_present,PS,The reporters of the federation in question,reporters,federation,pl,agr_0345,of_in_question
be_present,SS,The owner of the panel in question,owner,panel,sg,agr_0005,of_in_question
be_present,PP,The scientists of the colleges in question,scientists,colleges,pl,agr_0288,of_in_question
be_present,PS,The advisors of the alliance in question,advisors,alliance,pl,agr_0133,of_in_question
be_present,PS,The lawyers of the association in question,lawyers,association,pl,agr_0185,of_in_question
be_present,SS,The evaluator of the institute in question,evaluator,institute,sg,agr_0181,of_in_question
be_present,PP,The administrators of the partnerships in question,administrators,partnerships,pl,agr_0161,of_in_question
be_present,SS,The technician of the partnership in question,technician,partnership,sg,agr_0197,of_in_question
be_present,SS,The director of the branch in question,director,branch,sg,agr_0145,of_in_question
be_present,PP,The managers of the companies in question,managers,companies,pl,agr_0121,of_in_question
be_present,SP,The reporter of the authorities in question,reporter,authorities,sg,agr_0000,of_in_question
be_present,SS,The member of the organization in question,member,organization,sg,agr_0280,of_in_question
be_present,PP,The artists of the enterprises in question,artists,enterprises,pl,agr_0212,of_in_question
be_present,SS,The analyst of the network in question,analyst,network,sg,agr_0205,of_in_question
be_present,PS,The teachers of the region in question,teachers,region,pl,agr_0370,of_in_question
be_present,PP,The administrators of the regions in question,administrators,regions,pl,agr_0027,of_in_question
be_present,SS,The researcher of the ministry in question,researcher,ministry,sg,agr_0368,of_in_question
be_present,PS,The officers of the laboratory in question,officers,laboratory,pl,agr_0096,of_in_question
be_present,SP,The reporter of the units in question,reporter,units,sg,agr_0265,of_in_question
be_present,SP,The painter of the laboratories in question,painter,laboratories,sg,agr_0169,of_in_question
be_present,PS,The lecturers of the centre in question,lecturers,centre,pl,agr_0196,of_in_question
be_present,PS,The students of the ministry in question,students,ministry,pl,agr_0223,of_in_question
be_present,SP,The painter of the divisions in question,painter,divisions,sg,agr_0083,of_in_question
be_present,PS,The administrators of the office in question,administrators,office,pl,agr_0253,of_in_question
be_present,SP,The candidate of the consortiums in question,candidate,consortiums,sg,agr_0149,of_in_question
be_present,PP,The builders of the units in question,builders,units,pl,agr_0114,of_in_question
be_present,SP,The student of the facilities in question,student,facilities,sg,agr_0307,of_in_question
be_present,SP,The lecturer of the firms in question,lecturer,firms,sg,agr_0051,of_in_question
be_present,PS,The examiners of the facility in question,examiners,facility,pl,agr_0242,of_in_question
be_present,SP,The auditor of the alliances in question,auditor,alliances,sg,agr_0305,of_in_question
be_present,PP,The planners of the divisions in question,planners,divisions,pl,agr_0086,of_in_question
be_present,SP,The supervisor of the institutions in question,supervisor,institutions,sg,agr_0070,of_in_question
be_present,SP,The engineer of the programs in question,engineer,programs,sg,agr_0115,of_in_question
be_present,SS,The coordinator of the school in question,coordinator,school,sg,agr_0207,of_in_question
be_present,PP,The drivers of the forums in question,drivers,forums,pl,agr_0026,of_in_question
be_present,PS,The doctors of the enterprise in question,doctors,enterprise,pl,agr_0167,of_in_question
be_present,PP,The teachers of the institutions in question,teachers,institutions,pl,agr_0069,of_in_question
be_present,SP,The engineer of the institutes in question,engineer,institutes,sg,agr_0037,of_in_question
be_present,SP,The lawyer of the associations in question,lawyer,associations,sg,agr_0185,of_in_question
be_present,SS,The student of the ministry in question,student,ministry,sg,agr_0223,of_in_question
be_present,SP,The architect of the organizations in question,architect,organizations,sg,agr_0072,of_in_question
be_present,SS,The director of the group in question,director,group,sg,agr_0358,of_in_question
be_present,PS,The assistants of the laboratory in question,assistants,laboratory,pl,agr_0261,of_in_question
be_present,PS,The scientists of the authority in question,scientists,authority,pl,agr_0225,of_in_question
be_present,SP,The journalist of the corporations in question,journalist,corporations,sg,agr_0109,of_in_question
be_present,SS,The evaluator of the authority in question,evaluator,authority,sg,agr_0092,of_in_question
be_present,SP,The architect of the ministries in question,architect,ministries,sg,agr_0090,of_in_question
be_present,PS,The analysts of the bureau in question,analysts,bureau,pl,agr_0065,of_in_question
be_present,SP,The worker of the enterprises in question,worker,enterprises,sg,agr_0268,of_in_question
be_present,SP,The executive of the networks in question,executive,networks,sg,agr_0188,of_in_question
be_present,SS,The operator of the team in question,operator,team,sg,agr_0094,of_in_question
be_present,SS,The administrator of the organization in question,administrator,organization,sg,agr_0111,of_in_question
be_present,PP,The commissioners of the clubs in question,commissioners,clubs,pl,agr_0285,of_in_question
be_present,SP,The owner of the universities in question,owner,universities,sg,agr_0331,of_in_question
be_present,SP,The member of the partnerships in question,member,partnerships,sg,agr_0039,of_in_question
be_present,SP,The manager of the centres in question,manager,centres,sg,agr_0043,of_in_question
be_present,PP,The instructors of the forums in question,instructors,forums,pl,agr_0125,of_in_question
be_present,PS,The lecturers of the station in question,lecturers,station,pl,agr_0174,of_in_question
be_present,PS,The architects of the division in question,architects,division,pl,agr_0388,of_in_question
be_present,PP,The members of the systems in question,members,systems,pl,agr_0337,of_in_question
be_present,SP,The scientist of the programs in question,scientist,programs,sg,agr_0281,of_in_question
be_present,SS,The architect of the committee in question,architect,committee,sg,agr_0116,of_in_question
be_present,PS,The authors of the facility in question,authors,facility,pl,agr_0010,of_in_question
be_present,PS,The teachers of the board in question,teachers,board,pl,agr_0297,of_in_question
be_present,SP,The director of the groups in question,director,groups,sg,agr_0358,of_in_question
be_present,SP,The inspector of the committees in question,inspector,committees,sg,agr_0392,of_in_question
be_present,SP,The teacher of the agencies in question,teacher,agencies,sg,agr_0269,of_in_question
be_present,PS,The painters of the group in question,painters,group,pl,agr_0105,of_in_question
be_present,PS,The examiners of the division in question,examiners,division,pl,agr_0038,of_in_question
be_present,PP,The authors of the agencies in question,authors,agencies,pl,agr_0137,of_in_question
be_present,PP,The researchers of the authorities in question,researchers,authorities,pl,agr_0102,of_in_question
be_present,SS,The assistant of the committee in question,assistant,committee,sg,agr_0274,of_in_question
be_present,SP,The researcher of the partnerships in question,researcher,partnerships,sg,agr_0023,of_in_question
be_present,SP,The candidate of the hospitals in question,candidate,hospitals,sg,agr_0089,of_in_question
be_present,SP,The author of the centres in question,author,centres,sg,agr_0244,of_in_question
be_present,PP,The professors of the groups in question,professors,groups,pl,agr_0348,of_in_question
be_present,PS,The officers of the bureau in question,officers,bureau,pl,agr_0262,of_in_question
be_present,PS,The instructors of the federation in question,instructors,federation,pl,agr_0199,of_in_question
be_present,PP,The professors of the firms in question,professors,firms,pl,agr_0123,of_in_question
be_present,PP,The journalists of the corporations in question,journalists,corporations,pl,agr_0109,of_in_question
be_present,SS,The editor of the station in question,editor,station,sg,agr_0080,of_in_question
be_present,PS,The examiners of the laboratory in question,examiners,laboratory,pl,agr_0191,of_in_question
be_present,PS,The researchers of the organization in question,researchers,organization,pl,agr_0398,of_in_question
be_present,PP,The assistants of the boards in question,assistants,boards,pl,agr_0208,of_in_question
be_present,PS,The painters of the division in question,painters,division,pl,agr_0083,of_in_question
be_present,PS,The trainers of the coalition in question,trainers,coalition,pl,agr_0177,of_in_question
be_present,PS,The students of the partnership in question,students,partnership,pl,agr_0319,of_in_question
be_present,PP,The supervisors of the offices in question,supervisors,offices,pl,agr_0138,of_in_question
be_present,SS,The developer of the unit in question,developer,unit,sg,agr_0289,of_in_question
be_present,SP,The accountant of the panels in question,accountant,panels,sg,agr_0246,of_in_question
be_present,SS,The architect of the organization in question,architect,organization,sg,agr_0072,of_in_question
be_present,SP,The director of the organizations in question,director,organizations,sg,agr_0042,of_in_question
be_present,PP,The commissioners of the facilities in question,commissioners,facilities,pl,agr_0385,of_in_question
be_present,SS,The employee of the corporation in question,employee,corporation,sg,agr_0106,of_in_question
be_present,PP,The accountants of the panels in question,accountants,panels,pl,agr_0246,of_in_question
be_present,SS,The student of the institution in question,student,institution,sg,agr_0030,of_in_question
be_present,SS,The auditor of the agency in question,auditor,agency,sg,agr_0343,of_in_question
be_present,SP,The coordinator of the colleges in question,coordinator,colleges,sg,agr_0386,of_in_question
be_present,PS,The administrators of the organization in question,administrators,organization,pl,agr_0111,of_in_question
be_present,PP,The students of the departments in question,students,departments,pl,agr_0016,of_in_question
be_present,PP,The painters of the units in question,painters,units,pl,agr_0095,of_in_question
be_present,SS,The trainer of the committee in question,trainer,committee,sg,agr_0140,of_in_question
be_present,PP,The examiners of the platforms in question,examiners,platforms,pl,agr_0206,of_in_question
be_present,SP,The teacher of the regions in question,teacher,regions,sg,agr_0370,of_in_question
be_present,PS,The architects of the school in question,architects,school,pl,agr_0357,of_in_question
be_present,PP,The doctors of the clubs in question,doctors,clubs,pl,agr_0232,of_in_question
be_present,PP,The architects of the programs in question,architects,programs,pl,agr_0325,of_in_question
be_present,SP,The painter of the units in question,painter,units,sg,agr_0095,of_in_question
be_present,SP,The artist of the forums in question,artist,forums,sg,agr_0361,of_in_question
be_present,SS,The author of the college in question,author,college,sg,agr_0134,of_in_question
be_present,PS,The technicians of the college in question,technicians,college,pl,agr_0061,of_in_question
be_present,PS,The members of the service in question,members,service,pl,agr_0266,of_in_question
be_present,SS,The researcher of the organization in question,researcher,organization,sg,agr_0398,of_in_question
be_present,SS,The consultant of the platform in question,consultant,platform,sg,agr_0168,of_in_question
be_present,SS,The candidate of the system in question,candidate,system,sg,agr_0396,of_in_question
be_present,PS,The drivers of the foundation in question,drivers,foundation,pl,agr_0390,of_in_question
be_present,SS,The supervisor of the office in question,supervisor,office,sg,agr_0138,of_in_question
be_present,SS,The commissioner of the centre in question,commissioner,centre,sg,agr_0352,of_in_question
be_present,PS,The authors of the college in question,authors,college,pl,agr_0134,of_in_question
be_present,SP,The assistant of the committees in question,assistant,committees,sg,agr_0274,of_in_question
be_present,SS,The consultant of the sector in question,consultant,sector,sg,agr_0122,of_in_question
be_present,SP,The researcher of the authorities in question,researcher,authorities,sg,agr_0102,of_in_question
be_present,PP,The authors of the departments in question,authors,departments,pl,agr_0278,of_in_question
be_present,SS,The manager of the sector in question,manager,sector,sg,agr_0200,of_in_question
be_present,SS,The professor of the unit in question,professor,unit,sg,agr_0373,of_in_question
be_present,SS,The member of the laboratory in question,member,laboratory,sg,agr_0163,of_in_question
be_present,SP,The inspector of the projects in question,inspector,projects,sg,agr_0028,of_in_question
be_present,SS,The programmer of the service in question,programmer,service,sg,agr_0381,of_in_question
be_present,PP,The administrators of the organizations in question,administrators,organizations,pl,agr_0111,of_in_question
be_present,PP,The auditors of the firms in question,auditors,firms,pl,agr_0002,of_in_question
be_present,SS,The reporter of the hospital in question,reporter,hospital,sg,agr_0332,of_in_question
be_present,SS,The examiner of the centre in question,examiner,centre,sg,agr_0235,of_in_question
be_present,PP,The officers of the coalitions in question,officers,coalitions,pl,agr_0311,of_in_question
be_present,SP,The operator of the boards in question,operator,boards,sg,agr_0227,of_in_question
be_present,SS,The examiner of the facility in question,examiner,facility,sg,agr_0242,of_in_question
be_present,SS,The supervisor of the program in question,supervisor,program,sg,agr_0340,of_in_question
be_present,SP,The architect of the programs in question,architect,programs,sg,agr_0325,of_in_question
be_present,SP,The student of the organizations in question,student,organizations,sg,agr_0014,of_in_question
be_present,SS,The manager of the board in question,manager,board,sg,agr_0317,of_in_question
be_present,SS,The student of the foundation in question,student,foundation,sg,agr_0112,of_in_question
be_present,PS,The builders of the unit in question,builders,unit,pl,agr_0114,of_in_question
be_present,SS,The leader of the group in question,leader,group,sg,agr_0152,of_in_question
be_present,SS,The author of the sector in question,author,sector,sg,agr_0376,of_in_question
be_present,PP,The officers of the laboratories in question,officers,laboratories,pl,agr_0096,of_in_question
be_present,PS,The painters of the platform in question,painters,platform,pl,agr_0131,of_in_question
be_present,PP,The architects of the corporations in question,architects,corporations,pl,agr_0099,of_in_question
be_present,SS,The lawyer of the office in question,lawyer,office,sg,agr_0183,of_in_question
be_present,SP,The student of the partnerships in question,student,partnerships,sg,agr_0319,of_in_question
be_present,PS,The supervisors of the office in question,supervisors,office,pl,agr_0138,of_in_question
be_present,PP,The evaluators of the coalitions in question,evaluators,coalitions,pl,agr_0076,of_in_question
be_present,PS,The officers of the board in question,officers,board,pl,agr_0006,of_in_question
be_present,SP,The officer of the centres in question,officer,centres,sg,agr_0308,of_in_question
be_present,PS,The assistants of the board in question,assistants,board,pl,agr_0208,of_in_question
be_present,SP,The architect of the divisions in question,architect,divisions,sg,agr_0388,of_in_question
be_present,SP,The planner of the committees in question,planner,committees,sg,agr_0382,of_in_question
be_present,SS,The auditor of the firm in question,auditor,firm,sg,agr_0002,of_in_question
be_present,PP,The administrators of the offices in question,administrators,offices,pl,agr_0253,of_in_question
be_present,PP,The teachers of the agencies in question,teachers,agencies,pl,agr_0269,of_in_question
be_present,PS,The technicians of the project in question,technicians,project,pl,agr_0029,of_in_question
be_present,PP,The artists of the coalitions in question,artists,coalitions,pl,agr_0292,of_in_question
be_present,SS,The doctor of the enterprise in question,doctor,enterprise,sg,agr_0167,of_in_question
be_present,PS,The evaluators of the alliance in question,evaluators,alliance,pl,agr_0389,of_in_question
be_present,SS,The architect of the service in question,architect,service,sg,agr_0323,of_in_question
be_present,SP,The accountant of the associations in question,accountant,associations,sg,agr_0367,of_in_question
be_present,SS,The accountant of the panel in question,accountant,panel,sg,agr_0246,of_in_question
be_present,PP,The journalists of the programs in question,journalists,programs,pl,agr_0017,of_in_question
be_present,PS,The researchers of the district in question,researchers,district,pl,agr_0313,of_in_question
be_present,PS,The advisors of the group in question,advisors,group,pl,agr_0084,of_in_question
be_present,PP,The students of the services in question,students,services,pl,agr_0342,of_in_question
be_present,PS,The scientists of the station in question,scientists,station,pl,agr_0166,of_in_question
be_present,SP,The auditor of the districts in question,auditor,districts,sg,agr_0033,of_in_question
be_present,PP,The professors of the divisions in question,professors,divisions,pl,agr_0380,of_in_question
be_present,PP,The coordinators of the projects in question,coordinators,projects,pl,agr_0245,of_in_question
be_present,SS,The technician of the project in question,technician,project,sg,agr_0029,of_in_question
be_present,SP,The evaluator of the associations in question,evaluator,associations,sg,agr_0303,of_in_question
be_present,SP,The advisor of the networks in question,advisor,networks,sg,agr_0085,of_in_question
be_present,PS,The assistants of the firm in question,assistants,firm,pl,agr_0239,of_in_question
be_present,SP,The commissioner of the universities in question,commissioner,universities,sg,agr_0144,of_in_question
be_present,SS,The designer of the university in question,designer,university,sg,agr_0068,of_in_question
be_present,SP,The editor of the stations in question,editor,stations,sg,agr_0080,of_in_question
be_present,SP,The trainer of the centres in question,trainer,centres,sg,agr_0126,of_in_question
be_present,PS,The accountants of the department in question,accountants,department,pl,agr_0316,of_in_question
be_present,SP,The examiner of the facilities in question,examiner,facilities,sg,agr_0242,of_in_question
be_present,PP,The employees of the committees in question,employees,committees,pl,agr_0127,of_in_question
be_present,SP,The planner of the ministries in question,planner,ministries,sg,agr_0008,of_in_question
be_present,PS,The advisors of the ministry in question,advisors,ministry,pl,agr_0217,of_in_question
be_present,PS,The journalists of the district in question,journalists,district,pl,agr_0272,of_in_question
be_present,SS,The advisor of the group in question,advisor,group,sg,agr_0084,of_in_question
be_present,PS,The supervisors of the company in question,supervisors,company,pl,agr_0087,of_in_question
be_present,SS,The student of the service in question,student,service,sg,agr_0342,of_in_question
be_present,SS,The doctor of the college in question,doctor,college,sg,agr_0171,of_in_question
be_present,SP,The assistant of the boards in question,assistant,boards,sg,agr_0208,of_in_question
be_present,SP,The student of the federations in question,student,federations,sg,agr_0369,of_in_question
be_present,SS,The scientist of the panel in question,scientist,panel,sg,agr_0359,of_in_question
be_present,SP,The administrator of the projects in question,administrator,projects,sg,agr_0059,of_in_question
be_present,PP,The administrators of the panels in question,administrators,panels,pl,agr_0333,of_in_question
be_present,SS,The supervisor of the institution in question,supervisor,institution,sg,agr_0070,of_in_question
be_present,SS,The painter of the laboratory in question,painter,laboratory,sg,agr_0169,of_in_question
be_present,SP,The architect of the schools in question,architect,schools,sg,agr_0357,of_in_question
be_present,PP,The authors of the sectors in question,authors,sectors,pl,agr_0376,of_in_question
be_present,SP,The teacher of the institutions in question,teacher,institutions,sg,agr_0069,of_in_question
be_present,SS,The lecturer of the consortium in question,lecturer,consortium,sg,agr_0213,of_in_question
be_present,SP,The reporter of the alliances in question,reporter,alliances,sg,agr_0203,of_in_question
be_present,PS,The consultants of the organization in question,consultants,organization,pl,agr_0132,of_in_question
be_present,PP,The candidates of the systems in question,candidates,systems,pl,agr_0396,of_in_question
be_present,SS,The lawyer of the panel in question,lawyer,panel,sg,agr_0321,of_in_question
be_present,SP,The builder of the ministries in question,builder,ministries,sg,agr_0355,of_in_question
be_present,PP,The scientists of the schools in question,scientists,schools,pl,agr_0020,of_in_question
be_present,PS,The painters of the institution in question,painters,institution,pl,agr_0187,of_in_question
be_present,SP,The coordinator of the projects in question,coordinator,projects,sg,agr_0245,of_in_question
be_present,SS,The candidate of the organization in question,candidate,organization,sg,agr_0098,of_in_question
be_present,SS,The lecturer of the company in question,lecturer,company,sg,agr_0202,of_in_question
be_present,SP,The lecturer of the consortiums in question,lecturer,consortiums,sg,agr_0213,of_in_question
be_present,PP,The editors of the institutes in question,editors,institutes,pl,agr_0053,of_in_question
be_present,PP,The evaluators of the authorities in question,evaluators,authorities,pl,agr_0092,of_in_question
be_present,SP,The representative of the universities in question,representative,universities,sg,agr_0118,of_in_question
be_present,PS,The directors of the group in question,directors,group,pl,agr_0358,of_in_question
be_present,SP,The coordinator of the hospitals in question,coordinator,hospitals,sg,agr_0040,of_in_question
be_present,SP,The officer of the schools in question,officer,schools,sg,agr_0233,of_in_question
be_present,PS,The scientists of the partnership in question,scientists,partnership,pl,agr_0220,of_in_question
be_present,SS,The administrator of the region in question,administrator,region,sg,agr_0027,of_in_question
be_present,PS,The designers of the forum in question,designers,forum,pl,agr_0330,of_in_question
be_present,PS,The assistants of the federation in question,assistants,federation,pl,agr_0296,of_in_question
be_present,SP,The examiner of the divisions in question,examiner,divisions,sg,agr_0038,of_in_question
be_present,PP,The technicians of the projects in question,technicians,projects,pl,agr_0029,of_in_question
be_present,PS,The researchers of the office in question,researchers,office,pl,agr_0349,of_in_question
be_present,PS,The lecturers of the university in question,lecturers,university,pl,agr_0004,of_in_question
be_present,SP,The student of the networks in question,student,networks,sg,agr_0120,of_in_question
be_present,PP,The commissioners of the divisions in question,commissioners,divisions,pl,agr_0117,of_in_question
be_present,SS,The lecturer of the district in question,lecturer,district,sg,agr_0295,of_in_question
be_present,PP,The auditors of the companies in question,auditors,companies,pl,agr_0159,of_in_question
be_present,SS,The researcher of the district in question,researcher,district,sg,agr_0313,of_in_question
be_present,PS,The planners of the laboratory in question,planners,laboratory,pl,agr_0103,of_in_question
be_present,SP,The scientist of the forums in question,scientist,forums,sg,agr_0141,of_in_question
be_present,PP,The programmers of the enterprises in question,programmers,enterprises,pl,agr_0108,of_in_question
be_present,PP,The builders of the teams in question,builders,teams,pl,agr_0150,of_in_question
be_present,SP,The student of the ministries in question,student,ministries,sg,agr_0223,of_in_question
be_present,SS,The programmer of the enterprise in question,programmer,enterprise,sg,agr_0108,of_in_question
be_present,SS,The operator of the consortium in question,operator,consortium,sg,agr_0189,of_in_question
be_present,PP,The journalists of the agencies in question,journalists,agencies,pl,agr_0066,of_in_question
