item_id,pair_id,subject_lemma_sg,subject_lemma_pl,distractor_lemma_sg,distractor_lemma_pl,aux_pair,singular_verb,plural_verb,distance_bucket,distance_level,filler_id,filler,condition,subject,subject_num,distractor,distractor_num,prompt,correct_verb,wrong_verb,correct_token_text,wrong_token_text,n_words_prompt,approx_subject_to_pred_words,approx_distractor_to_pred_words,template,target_depends_on,dataset_name,model_tag,tokenization_ok,correct_token_id,wrong_token_id,correct_logit,wrong_logit,margin,correct_prob,wrong_prob,rank_correct,greedy_token_id,greedy_token,greedy_is_correct,greedy_is_aux,margin_gt_0,margin_gt_1
be_present_extra_long_1318_PS,1318,advisor,advisors,volunteer,volunteers,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PS,advisors,pl,volunteer,sg,"The advisors of the volunteer, quite clearly, rather obviously, as expected, at least for now, in most cases,",are,is, are, is,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.640625,15.15625,1.484375,0.04742930084466934,0.01074956450611353,1,527, are,True,True,True,True
be_present_medium_1490_PS,1490,administrator,administrators,officer,officers,be_present,is,are,medium,1,quite_clearly,", quite clearly,",PS,administrators,pl,officer,sg,"The administrators of the officer, quite clearly,",are,is, are, is,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,17.359375,16.203125,1.15625,0.11393246054649353,0.035850439220666885,1,527, are,True,True,True,True
be_present_medium_530_PP,530,pilot,pilots,officer,officers,be_present,is,are,medium,1,quite_clearly,", quite clearly,",PP,pilots,pl,officers,pl,"The pilots of the officers, quite clearly,",are,is, are, is,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,17.578125,16.109375,1.46875,0.14186333119869232,0.03265879303216934,1,527, are,True,True,True,True
be_past_extra_long_902_PP,902,director,directors,customer,customers,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PP,directors,pl,customers,pl,"The directors of the customers, quite clearly, rather obviously, as expected, at least for now, in most cases,",were,was, were, was,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,15.0234375,13.109375,1.9140625,0.00929886382073164,0.0013713967055082321,16,527, are,False,True,True,True
be_past_long_1178_PS,1178,operator,operators,leader,leaders,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,operators,pl,leader,sg,"The operators of the leader, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,14.875,13.6328125,1.2421875,0.016681285575032234,0.004816752392798662,7,323, and,False,False,True,True
be_present_extra_long_494_PP,494,chef,chefs,writer,writers,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PP,chefs,pl,writers,pl,"The chefs of the writers, quite clearly, rather obviously, as expected, at least for now, in most cases,",are,is, are, is,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.78125,14.4453125,2.3359375,0.0539487786591053,0.005217913072556257,1,527, are,True,True,True,True
be_present_long_835_PS,835,visitor,visitors,technician,technicians,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,visitors,pl,technician,sg,"The visitors of the technician, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.421875,14.625,1.796875,0.0545690543949604,0.00904843583703041,2,323, and,False,False,True,True
be_past_extra_long_760_PS,760,member,members,contractor,contractors,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PS,members,pl,contractor,sg,"The members of the contractor, quite clearly, rather obviously, as expected, at least for now, in most cases,",were,was, were, was,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,15.59375,13.4609375,2.1328125,0.014188681729137897,0.0016814089613035321,14,527, are,False,True,True,True
be_past_medium_185_SS,185,student,students,analyst,analysts,be_past,was,were,medium,1,quite_clearly,", quite clearly,",SS,student,sg,analyst,sg,"The student of the analyst, quite clearly,",was,were, was, were,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.3125,9.5859375,5.7265625,0.005519486963748932,1.7983913494390436e-05,16,374, is,False,True,True,True
be_past_short_1556_PS,1556,volunteer,volunteers,technician,technicians,be_past,was,were,short,0,none,,PS,volunteers,pl,technician,sg,The volunteers of the technician,were,was, were, was,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,12.34375,9.4609375,2.8828125,0.004950797650963068,0.00027713130111806095,30,2128, team,False,False,True,True
be_present_long_1233_PP,1233,inspector,inspectors,employee,employees,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,inspectors,pl,employees,pl,"The inspectors of the employees, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.171875,13.5625,2.609375,0.05153705179691315,0.0037921227049082518,3,617, have,False,False,True,True
be_present_extra_long_1034_PP,1034,analyst,analysts,specialist,specialists,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PP,analysts,pl,specialists,pl,"The analysts of the specialists, quite clearly, rather obviously, as expected, at least for now, in most cases,",are,is, are, is,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.21875,14.7890625,1.4296875,0.021527579054236412,0.00515335239470005,6,304, in,False,False,True,True
be_present_short_267_SP,267,farmer,farmers,designer,designers,be_present,is,are,short,0,none,,SP,farmer,sg,designers,pl,The farmer of the designers,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,13.71875,12.46875,1.25,0.028471635654568672,0.008157259784638882,7,198,"
",False,False,True,True
be_present_long_1233_PS,1233,inspector,inspectors,employee,employees,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,inspectors,pl,employee,sg,"The inspectors of the employee, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,15.171875,14.3046875,0.8671875,0.024592841044068336,0.010332227684557438,7,323, and,False,False,True,False
be_present_extra_long_833_SS,833,visitor,visitors,employee,employees,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SS,visitor,sg,employee,sg,"The visitor of the employee, quite clearly, rather obviously, as expected, at least for now, in most cases,",is,are, is, are,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,17.171875,13.7890625,3.3828125,0.06494655460119247,0.0022050542756915092,1,374, is,True,True,True,True
be_present_medium_571_SP,571,writer,writers,engineer,engineers,be_present,is,are,medium,1,quite_clearly,", quite clearly,",SP,writer,sg,engineers,pl,"The writer of the engineers, quite clearly,",is,are, is, are,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,17.828125,14.9140625,2.9140625,0.21772298216819763,0.01181253232061863,1,374, is,True,True,True,True
be_present_medium_1413_PS,1413,technician,technicians,chef,chefs,be_present,is,are,medium,1,quite_clearly,", quite clearly,",PS,technicians,pl,chef,sg,"The technicians of the chef, quite clearly,",are,is, are, is,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,17.4375,16.484375,0.953125,0.17056185007095337,0.06575745344161987,1,527, are,True,True,True,False
be_past_extra_long_1171_SS,1171,operator,operators,engineer,engineers,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SS,operator,sg,engineer,sg,"The operator of the engineer, quite clearly, rather obviously, as expected, at least for now, in most cases,",was,were, was, were,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,14.8359375,11.9140625,2.921875,0.008823174051940441,0.0004749749496113509,19,279, the,False,False,True,True
be_past_short_451_SP,451,nurse,nurses,engineer,engineers,be_past,was,were,short,0,none,,SP,nurse,sg,engineers,pl,The nurse of the engineers,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,13.6328125,11.7578125,1.875,0.017505863681435585,0.0026846113614737988,9,315, of,False,False,True,True
be_past_extra_long_427_PP,427,engineer,engineers,designer,designers,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PP,engineers,pl,designers,pl,"The engineers of the designers, quite clearly, rather obviously, as expected, at least for now, in most cases,",were,was, were, was,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,14.9140625,13.3203125,1.59375,0.007633409928530455,0.0015508212381973863,21,520, at,False,False,True,True
be_past_extra_long_1389_PS,1389,specialist,specialists,developer,developers,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PS,specialists,pl,developer,sg,"The specialists of the developer, quite clearly, rather obviously, as expected, at least for now, in most cases,",were,was, were, was,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,14.4375,13.5234375,0.9140625,0.003686024807393551,0.0014776989119127393,47,304, in,False,False,True,False
be_present_medium_1287_SP,1287,advisor,advisors,farmer,farmers,be_present,is,are,medium,1,quite_clearly,", quite clearly,",SP,advisor,sg,farmers,pl,"The advisor of the farmers, quite clearly,",is,are, is, are,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,18.28125,14.8359375,3.4453125,0.23951181769371033,0.0076391794718801975,1,374, is,True,True,True,True
be_past_long_1348_SS,1348,employee,employees,designer,designers,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,employee,sg,designer,sg,"The employee of the designer, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.3203125,11.671875,3.6484375,0.024331333115696907,0.0006333876517601311,6,323, and,False,False,True,True
be_present_short_1494_SS,1494,administrator,administrators,pilot,pilots,be_present,is,are,short,0,none,,SS,administrator,sg,pilot,sg,The administrator of the pilot,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,12.015625,7.2734375,4.7421875,0.0055315434001386166,4.823257768293843e-05,20,2447, project,False,False,True,True
be_past_extra_long_1474_SP,1474,coordinator,coordinators,employee,employees,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,coordinator,sg,employees,pl,"The coordinator of the employees, quite clearly, rather obviously, as expected, at least for now, in most cases,",was,were, was, were,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.046875,12.109375,2.9375,0.010818423703312874,0.0005733554717153311,15,374, is,False,True,True,True
be_past_short_1621_PP,1621,contractor,contractors,visitor,visitors,be_past,was,were,short,0,none,,PP,contractors,pl,visitors,pl,The contractors of the visitors,were,was, were, was,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,12.84375,10.1875,2.65625,0.002514877822250128,0.00017657213902566582,30,529,’,False,False,True,True
be_past_short_200_SS,200,student,students,contractor,contractors,be_past,was,were,short,0,none,,SS,student,sg,contractor,sg,The student of the contractor,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,13.2578125,7.87109375,5.38671875,0.016537753865122795,7.569274748675525e-05,13,374, is,False,True,True,True
be_present_extra_long_1366_PS,1366,specialist,specialists,driver,drivers,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PS,specialists,pl,driver,sg,"The specialists of the driver, quite clearly, rather obviously, as expected, at least for now, in most cases,",are,is, are, is,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.21875,15.859375,0.359375,0.024074234068393707,0.016806524246931076,8,304, in,False,False,True,False
be_present_long_987_SS,987,researcher,researchers,designer,designers,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,researcher,sg,designer,sg,"The researcher of the designer, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.171875,12.0703125,4.1015625,0.052235960960388184,0.0008643380715511739,2,323, and,False,False,True,True
be_past_short_354_SP,354,lawyer,lawyers,specialist,specialists,be_past,was,were,short,0,none,,SP,lawyer,sg,specialists,pl,The lawyer of the specialists,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,12.546875,10.2890625,2.2578125,0.0028689149767160416,0.0003000282449647784,22,315, of,False,False,True,True
be_past_long_74_SS,74,teacher,teachers,specialist,specialists,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,teacher,sg,specialist,sg,"The teacher of the specialist, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.0390625,11.0234375,4.015625,0.02039101906120777,0.00036768437712453306,7,323, and,False,False,True,True
be_present_extra_long_1565_SS,1565,representative,representatives,student,students,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SS,representative,sg,student,sg,"The representative of the student, quite clearly, rather obviously, as expected, at least for now, in most cases,",is,are, is, are,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.875,13.34375,3.53125,0.06194815784692764,0.0018131177639588714,1,374, is,True,True,True,True
be_present_long_1272_PS,1272,supervisor,supervisors,advisor,advisors,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,supervisors,pl,advisor,sg,"The supervisors of the advisor, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.265625,14.515625,1.75,0.05489836260676384,0.009539904072880745,3,323, and,False,False,True,True
be_present_medium_1256_SP,1256,supervisor,supervisors,actor,actors,be_present,is,are,medium,1,quite_clearly,", quite clearly,",SP,supervisor,sg,actors,pl,"The supervisor of the actors, quite clearly,",is,are, is, are,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,18.796875,12.9375,5.859375,0.2982778251171112,0.0008509944309480488,1,374, is,True,True,True,True
be_present_short_1164_SP,1164,operator,operators,doctor,doctors,be_present,is,are,short,0,none,,SP,operator,sg,doctors,pl,The operator of the doctors,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,11.96875,11.28125,0.6875,0.0027610098477452993,0.0013883229112252593,19,529,’,False,False,True,False
be_present_long_163_SS,163,student,students,worker,workers,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,student,sg,worker,sg,"The student of the worker, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,17.609375,12.2265625,5.3828125,0.15121757984161377,0.0006948267109692097,1,374, is,True,True,True,True
be_present_extra_long_1211_SP,1211,inspector,inspectors,engineer,engineers,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,inspector,sg,engineers,pl,"The inspector of the engineers, quite clearly, rather obviously, as expected, at least for now, in most cases,",is,are, is, are,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.453125,12.65625,3.796875,0.04800049588084221,0.0010771689703688025,2,706, has,False,False,True,True
be_present_medium_758_SS,758,member,members,volunteer,volunteers,be_present,is,are,medium,1,quite_clearly,", quite clearly,",SS,member,sg,volunteer,sg,"The member of the volunteer, quite clearly,",is,are, is, are,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,17.890625,14.9765625,2.9140625,0.24138504266738892,0.013096313923597336,1,374, is,True,True,True,True
be_past_long_549_PP,549,pilot,pilots,operator,operators,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,pilots,pl,operators,pl,"The pilots of the operators, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,15.9375,13.421875,2.515625,0.04104624688625336,0.003317045047879219,5,323, and,False,False,True,True
be_past_short_571_SP,571,writer,writers,engineer,engineers,be_past,was,were,short,0,none,,SP,writer,sg,engineers,pl,The writer of the engineers,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,13.0390625,10.984375,2.0546875,0.013790853321552277,0.0017670616507530212,10,315, of,False,False,True,True
be_present_short_514_SS,514,chef,chefs,specialist,specialists,be_present,is,are,short,0,none,,SS,chef,sg,specialist,sg,The chef of the specialist,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,9.5703125,7.5703125,2.0,0.0002972940565086901,4.023437577416189e-05,342,10960, restaurant,False,False,True,True
be_past_long_950_PS,950,assistant,assistants,inspector,inspectors,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,assistants,pl,inspector,sg,"The assistants of the inspector, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,16.34375,13.0625,3.28125,0.0673765316605568,0.002532094484195113,2,527, are,False,True,True,True
be_past_long_482_PP,482,chef,chefs,teacher,teachers,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,chefs,pl,teachers,pl,"The chefs of the teachers, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,15.9296875,13.8984375,2.03125,0.03887537866830826,0.005099339876323938,5,323, and,False,False,True,True
be_past_long_354_PS,354,lawyer,lawyers,specialist,specialists,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,lawyers,pl,specialist,sg,"The lawyers of the specialist, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,14.3671875,13.3671875,1.0,0.011289562098681927,0.004153198096901178,10,323, and,False,False,True,False
be_present_long_1115_SS,1115,designer,designers,technician,technicians,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,designer,sg,technician,sg,"The designer of the technician, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.46875,11.8046875,4.6640625,0.06810210645198822,0.0006420723511837423,2,323, and,False,False,True,True
be_present_long_603_SS,603,actor,actors,worker,workers,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,actor,sg,worker,sg,"The actor of the worker, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.53125,11.3515625,5.1796875,0.07803318649530411,0.00043930852552875876,2,323, and,False,False,True,True
be_past_extra_long_1286_SS,1286,advisor,advisors,driver,drivers,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SS,advisor,sg,driver,sg,"The advisor of the driver, quite clearly, rather obviously, as expected, at least for now, in most cases,",was,were, was, were,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.453125,11.7265625,3.7265625,0.01456053089350462,0.0003505513886921108,13,374, is,False,True,True,True
be_present_medium_1112_PS,1112,designer,designers,advisor,advisors,be_present,is,are,medium,1,quite_clearly,", quite clearly,",PS,designers,pl,advisor,sg,"The designers of the advisor, quite clearly,",are,is, are, is,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.671875,13.359375,3.3125,0.0899687185883522,0.0032771104015409946,2,617, have,False,False,True,True
be_present_long_893_SS,893,director,directors,chef,chefs,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,director,sg,chef,sg,"The director of the chef, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.65625,11.765625,4.890625,0.09298931807279587,0.0006989749381318688,1,374, is,True,True,True,True
be_present_extra_long_59_PP,59,teacher,teachers,player,players,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PP,teachers,pl,players,pl,"The teachers of the players, quite clearly, rather obviously, as expected, at least for now, in most cases,",are,is, are, is,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,17.0625,14.6015625,2.4609375,0.08361891657114029,0.007137283682823181,1,527, are,True,True,True,True
be_present_medium_1035_SP,1035,analyst,analysts,technician,technicians,be_present,is,are,medium,1,quite_clearly,", quite clearly,",SP,analyst,sg,technicians,pl,"The analyst of the technicians, quite clearly,",is,are, is, are,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,17.03125,16.0625,0.96875,0.09550820291042328,0.036250825971364975,1,374, is,True,True,True,False
be_present_short_1317_PP,1317,advisor,advisors,administrator,administrators,be_present,is,are,short,0,none,,PP,advisors,pl,administrators,pl,The advisors of the administrators,are,is, are, is,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,15.984375,12.59375,3.390625,0.07750758528709412,0.002611045725643635,2,315, of,False,False,True,True
be_present_short_382_PP,382,officer,officers,director,directors,be_present,is,are,short,0,none,,PP,officers,pl,directors,pl,The officers of the directors,are,is, are, is,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.109375,11.96875,4.140625,0.07748526334762573,0.0012330154422670603,3,315, of,False,False,True,True
be_past_medium_1080_PP,1080,consultant,consultants,contractor,contractors,be_past,was,were,medium,1,quite_clearly,", quite clearly,",PP,consultants,pl,contractors,pl,"The consultants of the contractors, quite clearly,",were,was, were, was,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,17.71875,13.6484375,4.0703125,0.0683271735906601,0.0011664851335808635,3,617, have,False,False,True,True
be_present_short_868_SS,868,customer,customers,developer,developers,be_present,is,are,short,0,none,,SS,customer,sg,developer,sg,The customer of the developer,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,15.1328125,10.1328125,5.0,0.12135888636112213,0.0008177097188308835,1,374, is,True,True,True,True
be_present_short_417_PP,417,engineer,engineers,leader,leaders,be_present,is,are,short,0,none,,PP,engineers,pl,leaders,pl,The engineers of the leaders,are,is, are, is,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,14.59375,11.75,2.84375,0.030954502522945404,0.001801768084987998,5,315, of,False,False,True,True
be_present_medium_1314_PS,1314,advisor,advisors,specialist,specialists,be_present,is,are,medium,1,quite_clearly,", quite clearly,",PS,advisors,pl,specialist,sg,"The advisors of the specialist, quite clearly,",are,is, are, is,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.515625,15.7578125,0.7578125,0.07634953409433365,0.03578430786728859,1,527, are,True,True,True,False
be_past_long_272_PP,272,farmer,farmers,advisor,advisors,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,farmers,pl,advisors,pl,"The farmers of the advisors, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,15.78125,13.046875,2.734375,0.03163651004433632,0.002054303651675582,5,527, are,False,True,True,True
be_past_long_755_SS,755,member,members,technician,technicians,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,member,sg,technician,sg,"The member of the technician, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.84375,11.8515625,3.9921875,0.03750089555978775,0.0006922400207258761,5,323, and,False,False,True,True
be_past_medium_807_SS,807,visitor,visitors,farmer,farmers,be_past,was,were,medium,1,quite_clearly,", quite clearly,",SS,visitor,sg,farmer,sg,"The visitor of the farmer, quite clearly,",was,were, was, were,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,17.046875,13.0078125,4.0390625,0.07042951881885529,0.0012405439047142863,2,374, is,False,True,True,True
be_past_long_463_SP,463,nurse,nurses,assistant,assistants,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,nurse,sg,assistants,pl,"The nurse of the assistants, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.8515625,12.046875,3.8046875,0.039237432181835175,0.0008736666641198099,3,323, and,False,False,True,True
be_present_short_661_SP,661,owner,owners,customer,customers,be_present,is,are,short,0,none,,SP,owner,sg,customers,pl,The owner of the customers,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,14.625,12.8671875,1.7578125,0.04613729193806648,0.007955066859722137,4,529,’,False,False,True,True
