item_id,base_item_index,template_id,verb_pair,subject_singular,subject_plural,distractor_singular,distractor_plural,condition,subject_number,distractor_number,prompt,singular_verb,plural_verb,correct_verb,wrong_verb,full_sentence_example
agr_0205,205,of_in_question,do_present,analyst,analysts,network,networks,PS,plural,singular,The analysts of the network in question,does,do,do,does,The analysts of the network in question do not agree with the proposal.
agr_0205,205,of_in_question,do_present,analyst,analysts,network,networks,PP,plural,plural,The analysts of the networks in question,does,do,do,does,The analysts of the networks in question do not agree with the proposal.
agr_0206,206,of_in_question,be_present,examiner,examiners,platform,platforms,SS,singular,singular,The examiner of the platform in question,is,are,is,are,The examiner of the platform in question is responsible for the decision.
agr_0206,206,of_in_question,be_present,examiner,examiners,platform,platforms,SP,singular,plural,The examiner of the platforms in question,is,are,is,are,The examiner of the platforms in question is responsible for the decision.
agr_0206,206,of_in_question,be_present,examiner,examiners,platform,platforms,PS,plural,singular,The examiners of the platform in question,is,are,are,is,The examiners of the platform in question are responsible for the decision.
agr_0206,206,of_in_question,be_present,examiner,examiners,platform,platforms,PP,plural,plural,The examiners of the platforms in question,is,are,are,is,The examiners of the platforms in question are responsible for the decision.
agr_0206,206,of_in_question,be_past,examiner,examiners,platform,platforms,SS,singular,singular,The examiner of the platform in question,was,were,was,were,The examiner of the platform in question was responsible for the decision.
agr_0206,206,of_in_question,be_past,examiner,examiners,platform,platforms,SP,singular,plural,The examiner of the platforms in question,was,were,was,were,The examiner of the platforms in question was responsible for the decision.
agr_0206,206,of_in_question,be_past,examiner,examiners,platform,platforms,PS,plural,singular,The examiners of the platform in question,was,were,were,was,The examiners of the platform in question were responsible for the decision.
agr_0206,206,of_in_question,be_past,examiner,examiners,platform,platforms,PP,plural,plural,The examiners of the platforms in question,was,were,were,was,The examiners of the platforms in question were responsible for the decision.
agr_0206,206,of_in_question,have_present,examiner,examiners,platform,platforms,SS,singular,singular,The examiner of the platform in question,has,have,has,have,The examiner of the platform in question has received the report.
agr_0206,206,of_in_question,have_present,examiner,examiners,platform,platforms,SP,singular,plural,The examiner of the platforms in question,has,have,has,have,The examiner of the platforms in question has received the report.
agr_0206,206,of_in_question,have_present,examiner,examiners,platform,platforms,PS,plural,singular,The examiners of the platform in question,has,have,have,has,The examiners of the platform in question have received the report.
agr_0206,206,of_in_question,have_present,examiner,examiners,platform,platforms,PP,plural,plural,The examiners of the platforms in question,has,have,have,has,The examiners of the platforms in question have received the report.
agr_0206,206,of_in_question,do_present,examiner,examiners,platform,platforms,SS,singular,singular,The examiner of the platform in question,does,do,does,do,The examiner of the platform in question does not agree with the proposal.
agr_0206,206,of_in_question,do_present,examiner,examiners,platform,platforms,SP,singular,plural,The examiner of the platforms in question,does,do,does,do,The examiner of the platforms in question does not agree with the proposal.
agr_0206,206,of_in_question,do_present,examiner,examiners,platform,platforms,PS,plural,singular,The examiners of the platform in question,does,do,do,does,The examiners of the platform in question do not agree with the proposal.
agr_0206,206,of_in_question,do_present,examiner,examiners,platform,platforms,PP,plural,plural,The examiners of the platforms in question,does,do,do,does,The examiners of the platforms in question do not agree with the proposal.
agr_0207,207,of_in_question,be_present,coordinator,coordinators,school,schools,SS,singular,singular,The coordinator of the school in question,is,are,is,are,The coordinator of the school in question is responsible for the decision.
agr_0207,207,of_in_question,be_present,coordinator,coordinators,school,schools,SP,singular,plural,The coordinator of the schools in question,is,are,is,are,The coordinator of the schools in question is responsible for the decision.
agr_0207,207,of_in_question,be_present,coordinator,coordinators,school,schools,PS,plural,singular,The coordinators of the school in question,is,are,are,is,The coordinators of the school in question are responsible for the decision.
agr_0207,207,of_in_question,be_present,coordinator,coordinators,school,schools,PP,plural,plural,The coordinators of the schools in question,is,are,are,is,The coordinators of the schools in question are responsible for the decision.
agr_0207,207,of_in_question,be_past,coordinator,coordinators,school,schools,SS,singular,singular,The coordinator of the school in question,was,were,was,were,The coordinator of the school in question was responsible for the decision.
agr_0207,207,of_in_question,be_past,coordinator,coordinators,school,schools,SP,singular,plural,The coordinator of the schools in question,was,were,was,were,The coordinator of the schools in question was responsible for the decision.
agr_0207,207,of_in_question,be_past,coordinator,coordinators,school,schools,PS,plural,singular,The coordinators of the school in question,was,were,were,was,The coordinators of the school in question were responsible for the decision.
agr_0207,207,of_in_question,be_past,coordinator,coordinators,school,schools,PP,plural,plural,The coordinators of the schools in question,was,were,were,was,The coordinators of the schools in question were responsible for the decision.
agr_0207,207,of_in_question,have_present,coordinator,coordinators,school,schools,SS,singular,singular,The coordinator of the school in question,has,have,has,have,The coordinator of the school in question has received the report.
agr_0207,207,of_in_question,have_present,coordinator,coordinators,school,schools,SP,singular,plural,The coordinator of the schools in question,has,have,has,have,The coordinator of the schools in question has received the report.
agr_0207,207,of_in_question,have_present,coordinator,coordinators,school,schools,PS,plural,singular,The coordinators of the school in question,has,have,have,has,The coordinators of the school in question have received the report.
agr_0207,207,of_in_question,have_present,coordinator,coordinators,school,schools,PP,plural,plural,The coordinators of the schools in question,has,have,have,has,The coordinators of the schools in question have received the report.
agr_0207,207,of_in_question,do_present,coordinator,coordinators,school,schools,SS,singular,singular,The coordinator of the school in question,does,do,does,do,The coordinator of the school in question does not agree with the proposal.
agr_0207,207,of_in_question,do_present,coordinator,coordinators,school,schools,SP,singular,plural,The coordinator of the schools in question,does,do,does,do,The coordinator of the schools in question does not agree with the proposal.
agr_0207,207,of_in_question,do_present,coordinator,coordinators,school,schools,PS,plural,singular,The coordinators of the school in question,does,do,do,does,The coordinators of the school in question do not agree with the proposal.
agr_0207,207,of_in_question,do_present,coordinator,coordinators,school,schools,PP,plural,plural,The coordinators of the schools in question,does,do,do,does,The coordinators of the schools in question do not agree with the proposal.
agr_0208,208,of_in_question,be_present,assistant,assistants,board,boards,SS,singular,singular,The assistant of the board in question,is,are,is,are,The assistant of the board in question is responsible for the decision.
agr_0208,208,of_in_question,be_present,assistant,assistants,board,boards,SP,singular,plural,The assistant of the boards in question,is,are,is,are,The assistant of the boards in question is responsible for the decision.
agr_0208,208,of_in_question,be_present,assistant,assistants,board,boards,PS,plural,singular,The assistants of the board in question,is,are,are,is,The assistants of the board in question are responsible for the decision.
agr_0208,208,of_in_question,be_present,assistant,assistants,board,boards,PP,plural,plural,The assistants of the boards in question,is,are,are,is,The assistants of the boards in question are responsible for the decision.
agr_0208,208,of_in_question,be_past,assistant,assistants,board,boards,SS,singular,singular,The assistant of the board in question,was,were,was,were,The assistant of the board in question was responsible for the decision.
agr_0208,208,of_in_question,be_past,assistant,assistants,board,boards,SP,singular,plural,The assistant of the boards in question,was,were,was,were,The assistant of the boards in question was responsible for the decision.
agr_0208,208,of_in_question,be_past,assistant,assistants,board,boards,PS,plural,singular,The assistants of the board in question,was,were,were,was,The assistants of the board in question were responsible for the decision.
agr_0208,208,of_in_question,be_past,assistant,assistants,board,boards,PP,plural,plural,The assistants of the boards in question,was,were,were,was,The assistants of the boards in question were responsible for the decision.
agr_0208,208,of_in_question,have_present,assistant,assistants,board,boards,SS,singular,singular,The assistant of the board in question,has,have,has,have,The assistant of the board in question has received the report.
agr_0208,208,of_in_question,have_present,assistant,assistants,board,boards,SP,singular,plural,The assistant of the boards in question,has,have,has,have,The assistant of the boards in question has received the report.
agr_0208,208,of_in_question,have_present,assistant,assistants,board,boards,PS,plural,singular,The assistants of the board in question,has,have,have,has,The assistants of the board in question have received the report.
agr_0208,208,of_in_question,have_present,assistant,assistants,board,boards,PP,plural,plural,The assistants of the boards in question,has,have,have,has,The assistants of the boards in question have received the report.
agr_0208,208,of_in_question,do_present,assistant,assistants,board,boards,SS,singular,singular,The assistant of the board in question,does,do,does,do,The assistant of the board in question does not agree with the proposal.
agr_0208,208,of_in_question,do_present,assistant,assistants,board,boards,SP,singular,plural,The assistant of the boards in question,does,do,does,do,The assistant of the boards in question does not agree with the proposal.
agr_0208,208,of_in_question,do_present,assistant,assistants,board,boards,PS,plural,singular,The assistants of the board in question,does,do,do,does,The assistants of the board in question do not agree with the proposal.
agr_0208,208,of_in_question,do_present,assistant,assistants,board,boards,PP,plural,plural,The assistants of the boards in question,does,do,do,does,The assistants of the boards in question do not agree with the proposal.
agr_0209,209,of_in_question,be_present,engineer,engineers,club,clubs,SS,singular,singular,The engineer of the club in question,is,are,is,are,The engineer of the club in question is responsible for the decision.
agr_0209,209,of_in_question,be_present,engineer,engineers,club,clubs,SP,singular,plural,The engineer of the clubs in question,is,are,is,are,The engineer of the clubs in question is responsible for the decision.
agr_0209,209,of_in_question,be_present,engineer,engineers,club,clubs,PS,plural,singular,The engineers of the club in question,is,are,are,is,The engineers of the club in question are responsible for the decision.
agr_0209,209,of_in_question,be_present,engineer,engineers,club,clubs,PP,plural,plural,The engineers of the clubs in question,is,are,are,is,The engineers of the clubs in question are responsible for the decision.
agr_0209,209,of_in_question,be_past,engineer,engineers,club,clubs,SS,singular,singular,The engineer of the club in question,was,were,was,were,The engineer of the club in question was responsible for the decision.
agr_0209,209,of_in_question,be_past,engineer,engineers,club,clubs,SP,singular,plural,The engineer of the clubs in question,was,were,was,were,The engineer of the clubs in question was responsible for the decision.
agr_0209,209,of_in_question,be_past,engineer,engineers,club,clubs,PS,plural,singular,The engineers of the club in question,was,were,were,was,The engineers of the club in question were responsible for the decision.
agr_0209,209,of_in_question,be_past,engineer,engineers,club,clubs,PP,plural,plural,The engineers of the clubs in question,was,were,were,was,The engineers of the clubs in question were responsible for the decision.
agr_0209,209,of_in_question,have_present,engineer,engineers,club,clubs,SS,singular,singular,The engineer of the club in question,has,have,has,have,The engineer of the club in question has received the report.
agr_0209,209,of_in_question,have_present,engineer,engineers,club,clubs,SP,singular,plural,The engineer of the clubs in question,has,have,has,have,The engineer of the clubs in question has received the report.
agr_0209,209,of_in_question,have_present,engineer,engineers,club,clubs,PS,plural,singular,The engineers of the club in question,has,have,have,has,The engineers of the club in question have received the report.
agr_0209,209,of_in_question,have_present,engineer,engineers,club,clubs,PP,plural,plural,The engineers of the clubs in question,has,have,have,has,The engineers of the clubs in question have received the report.
agr_0209,209,of_in_question,do_present,engineer,engineers,club,clubs,SS,singular,singular,The engineer of the club in question,does,do,does,do,The engineer of the club in question does not agree with the proposal.
agr_0209,209,of_in_question,do_present,engineer,engineers,club,clubs,SP,singular,plural,The engineer of the clubs in question,does,do,does,do,The engineer of the clubs in question does not agree with the proposal.
agr_0209,209,of_in_question,do_present,engineer,engineers,club,clubs,PS,plural,singular,The engineers of the club in question,does,do,do,does,The engineers of the club in question do not agree with the proposal.
agr_0209,209,of_in_question,do_present,engineer,engineers,club,clubs,PP,plural,plural,The engineers of the clubs in question,does,do,do,does,The engineers of the clubs in question do not agree with the proposal.
agr_0210,210,of_in_question,be_present,accountant,accountants,board,boards,SS,singular,singular,The accountant of the board in question,is,are,is,are,The accountant of the board in question is responsible for the decision.
agr_0210,210,of_in_question,be_present,accountant,accountants,board,boards,SP,singular,plural,The accountant of the boards in question,is,are,is,are,The accountant of the boards in question is responsible for the decision.
agr_0210,210,of_in_question,be_present,accountant,accountants,board,boards,PS,plural,singular,The accountants of the board in question,is,are,are,is,The accountants of the board in question are responsible for the decision.
agr_0210,210,of_in_question,be_present,accountant,accountants,board,boards,PP,plural,plural,The accountants of the boards in question,is,are,are,is,The accountants of the boards in question are responsible for the decision.
agr_0210,210,of_in_question,be_past,accountant,accountants,board,boards,SS,singular,singular,The accountant of the board in question,was,were,was,were,The accountant of the board in question was responsible for the decision.
agr_0210,210,of_in_question,be_past,accountant,accountants,board,boards,SP,singular,plural,The accountant of the boards in question,was,were,was,were,The accountant of the boards in question was responsible for the decision.
agr_0210,210,of_in_question,be_past,accountant,accountants,board,boards,PS,plural,singular,The accountants of the board in question,was,were,were,was,The accountants of the board in question were responsible for the decision.
agr_0210,210,of_in_question,be_past,accountant,accountants,board,boards,PP,plural,plural,The accountants of the boards in question,was,were,were,was,The accountants of the boards in question were responsible for the decision.
agr_0210,210,of_in_question,have_present,accountant,accountants,board,boards,SS,singular,singular,The accountant of the board in question,has,have,has,have,The accountant of the board in question has received the report.
agr_0210,210,of_in_question,have_present,accountant,accountants,board,boards,SP,singular,plural,The accountant of the boards in question,has,have,has,have,The accountant of the boards in question has received the report.
agr_0210,210,of_in_question,have_present,accountant,accountants,board,boards,PS,plural,singular,The accountants of the board in question,has,have,have,has,The accountants of the board in question have received the report.
agr_0210,210,of_in_question,have_present,accountant,accountants,board,boards,PP,plural,plural,The accountants of the boards in question,has,have,have,has,The accountants of the boards in question have received the report.
agr_0210,210,of_in_question,do_present,accountant,accountants,board,boards,SS,singular,singular,The accountant of the board in question,does,do,does,do,The accountant of the board in question does not agree with the proposal.
agr_0210,210,of_in_question,do_present,accountant,accountants,board,boards,SP,singular,plural,The accountant of the boards in question,does,do,does,do,The accountant of the boards in question does not agree with the proposal.
agr_0210,210,of_in_question,do_present,accountant,accountants,board,boards,PS,plural,singular,The accountants of the board in question,does,do,do,does,The accountants of the board in question do not agree with the proposal.
agr_0210,210,of_in_question,do_present,accountant,accountants,board,boards,PP,plural,plural,The accountants of the boards in question,does,do,do,does,The accountants of the boards in question do not agree with the proposal.
agr_0211,211,of_in_question,be_present,technician,technicians,platform,platforms,SS,singular,singular,The technician of the platform in question,is,are,is,are,The technician of the platform in question is responsible for the decision.
agr_0211,211,of_in_question,be_present,technician,technicians,platform,platforms,SP,singular,plural,The technician of the platforms in question,is,are,is,are,The technician of the platforms in question is responsible for the decision.
agr_0211,211,of_in_question,be_present,technician,technicians,platform,platforms,PS,plural,singular,The technicians of the platform in question,is,are,are,is,The technicians of the platform in question are responsible for the decision.
agr_0211,211,of_in_question,be_present,technician,technicians,platform,platforms,PP,plural,plural,The technicians of the platforms in question,is,are,are,is,The technicians of the platforms in question are responsible for the decision.
agr_0211,211,of_in_question,be_past,technician,technicians,platform,platforms,SS,singular,singular,The technician of the platform in question,was,were,was,were,The technician of the platform in question was responsible for the decision.
agr_0211,211,of_in_question,be_past,technician,technicians,platform,platforms,SP,singular,plural,The technician of the platforms in question,was,were,was,were,The technician of the platforms in question was responsible for the decision.
agr_0211,211,of_in_question,be_past,technician,technicians,platform,platforms,PS,plural,singular,The technicians of the platform in question,was,were,were,was,The technicians of the platform in question were responsible for the decision.
agr_0211,211,of_in_question,be_past,technician,technicians,platform,platforms,PP,plural,plural,The technicians of the platforms in question,was,were,were,was,The technicians of the platforms in question were responsible for the decision.
agr_0211,211,of_in_question,have_present,technician,technicians,platform,platforms,SS,singular,singular,The technician of the platform in question,has,have,has,have,The technician of the platform in question has received the report.
agr_0211,211,of_in_question,have_present,technician,technicians,platform,platforms,SP,singular,plural,The technician of the platforms in question,has,have,has,have,The technician of the platforms in question has received the report.
agr_0211,211,of_in_question,have_present,technician,technicians,platform,platforms,PS,plural,singular,The technicians of the platform in question,has,have,have,has,The technicians of the platform in question have received the report.
agr_0211,211,of_in_question,have_present,technician,technicians,platform,platforms,PP,plural,plural,The technicians of the platforms in question,has,have,have,has,The technicians of the platforms in question have received the report.
agr_0211,211,of_in_question,do_present,technician,technicians,platform,platforms,SS,singular,singular,The technician of the platform in question,does,do,does,do,The technician of the platform in question does not agree with the proposal.
agr_0211,211,of_in_question,do_present,technician,technicians,platform,platforms,SP,singular,plural,The technician of the platforms in question,does,do,does,do,The technician of the platforms in question does not agree with the proposal.
agr_0211,211,of_in_question,do_present,technician,technicians,platform,platforms,PS,plural,singular,The technicians of the platform in question,does,do,do,does,The technicians of the platform in question do not agree with the proposal.
agr_0211,211,of_in_question,do_present,technician,technicians,platform,platforms,PP,plural,plural,The technicians of the platforms in question,does,do,do,does,The technicians of the platforms in question do not agree with the proposal.
agr_0212,212,of_in_question,be_present,artist,artists,enterprise,enterprises,SS,singular,singular,The artist of the enterprise in question,is,are,is,are,The artist of the enterprise in question is responsible for the decision.
agr_0212,212,of_in_question,be_present,artist,artists,enterprise,enterprises,SP,singular,plural,The artist of the enterprises in question,is,are,is,are,The artist of the enterprises in question is responsible for the decision.
agr_0212,212,of_in_question,be_present,artist,artists,enterprise,enterprises,PS,plural,singular,The artists of the enterprise in question,is,are,are,is,The artists of the enterprise in question are responsible for the decision.
agr_0212,212,of_in_question,be_present,artist,artists,enterprise,enterprises,PP,plural,plural,The artists of the enterprises in question,is,are,are,is,The artists of the enterprises in question are responsible for the decision.
agr_0212,212,of_in_question,be_past,artist,artists,enterprise,enterprises,SS,singular,singular,The artist of the enterprise in question,was,were,was,were,The artist of the enterprise in question was responsible for the decision.
agr_0212,212,of_in_question,be_past,artist,artists,enterprise,enterprises,SP,singular,plural,The artist of the enterprises in question,was,were,was,were,The artist of the enterprises in question was responsible for the decision.
agr_0212,212,of_in_question,be_past,artist,artists,enterprise,enterprises,PS,plural,singular,The artists of the enterprise in question,was,were,were,was,The artists of the enterprise in question were responsible for the decision.
agr_0212,212,of_in_question,be_past,artist,artists,enterprise,enterprises,PP,plural,plural,The artists of the enterprises in question,was,were,were,was,The artists of the enterprises in question were responsible for the decision.
agr_0212,212,of_in_question,have_present,artist,artists,enterprise,enterprises,SS,singular,singular,The artist of the enterprise in question,has,have,has,have,The artist of the enterprise in question has received the report.
agr_0212,212,of_in_question,have_present,artist,artists,enterprise,enterprises,SP,singular,plural,The artist of the enterprises in question,has,have,has,have,The artist of the enterprises in question has received the report.
agr_0212,212,of_in_question,have_present,artist,artists,enterprise,enterprises,PS,plural,singular,The artists of the enterprise in question,has,have,have,has,The artists of the enterprise in question have received the report.
agr_0212,212,of_in_question,have_present,artist,artists,enterprise,enterprises,PP,plural,plural,The artists of the enterprises in question,has,have,have,has,The artists of the enterprises in question have received the report.
agr_0212,212,of_in_question,do_present,artist,artists,enterprise,enterprises,SS,singular,singular,The artist of the enterprise in question,does,do,does,do,The artist of the enterprise in question does not agree with the proposal.
agr_0212,212,of_in_question,do_present,artist,artists,enterprise,enterprises,SP,singular,plural,The artist of the enterprises in question,does,do,does,do,The artist of the enterprises in question does not agree with the proposal.
agr_0212,212,of_in_question,do_present,artist,artists,enterprise,enterprises,PS,plural,singular,The artists of the enterprise in question,does,do,do,does,The artists of the enterprise in question do not agree with the proposal.
agr_0212,212,of_in_question,do_present,artist,artists,enterprise,enterprises,PP,plural,plural,The artists of the enterprises in question,does,do,do,does,The artists of the enterprises in question do not agree with the proposal.
agr_0213,213,of_in_question,be_present,lecturer,lecturers,consortium,consortiums,SS,singular,singular,The lecturer of the consortium in question,is,are,is,are,The lecturer of the consortium in question is responsible for the decision.
agr_0213,213,of_in_question,be_present,lecturer,lecturers,consortium,consortiums,SP,singular,plural,The lecturer of the consortiums in question,is,are,is,are,The lecturer of the consortiums in question is responsible for the decision.
agr_0213,213,of_in_question,be_present,lecturer,lecturers,consortium,consortiums,PS,plural,singular,The lecturers of the consortium in question,is,are,are,is,The lecturers of the consortium in question are responsible for the decision.
agr_0213,213,of_in_question,be_present,lecturer,lecturers,consortium,consortiums,PP,plural,plural,The lecturers of the consortiums in question,is,are,are,is,The lecturers of the consortiums in question are responsible for the decision.
agr_0213,213,of_in_question,be_past,lecturer,lecturers,consortium,consortiums,SS,singular,singular,The lecturer of the consortium in question,was,were,was,were,The lecturer of the consortium in question was responsible for the decision.
agr_0213,213,of_in_question,be_past,lecturer,lecturers,consortium,consortiums,SP,singular,plural,The lecturer of the consortiums in question,was,were,was,were,The lecturer of the consortiums in question was responsible for the decision.
agr_0213,213,of_in_question,be_past,lecturer,lecturers,consortium,consortiums,PS,plural,singular,The lecturers of the consortium in question,was,were,were,was,The lecturers of the consortium in question were responsible for the decision.
agr_0213,213,of_in_question,be_past,lecturer,lecturers,consortium,consortiums,PP,plural,plural,The lecturers of the consortiums in question,was,were,were,was,The lecturers of the consortiums in question were responsible for the decision.
agr_0213,213,of_in_question,have_present,lecturer,lecturers,consortium,consortiums,SS,singular,singular,The lecturer of the consortium in question,has,have,has,have,The lecturer of the consortium in question has received the report.
agr_0213,213,of_in_question,have_present,lecturer,lecturers,consortium,consortiums,SP,singular,plural,The lecturer of the consortiums in question,has,have,has,have,The lecturer of the consortiums in question has received the report.
agr_0213,213,of_in_question,have_present,lecturer,lecturers,consortium,consortiums,PS,plural,singular,The lecturers of the consortium in question,has,have,have,has,The lecturers of the consortium in question have received the report.
agr_0213,213,of_in_question,have_present,lecturer,lecturers,consortium,consortiums,PP,plural,plural,The lecturers of the consortiums in question,has,have,have,has,The lecturers of the consortiums in question have received the report.
agr_0213,213,of_in_question,do_present,lecturer,lecturers,consortium,consortiums,SS,singular,singular,The lecturer of the consortium in question,does,do,does,do,The lecturer of the consortium in question does not agree with the proposal.
agr_0213,213,of_in_question,do_present,lecturer,lecturers,consortium,consortiums,SP,singular,plural,The lecturer of the consortiums in question,does,do,does,do,The lecturer of the consortiums in question does not agree with the proposal.
agr_0213,213,of_in_question,do_present,lecturer,lecturers,consortium,consortiums,PS,plural,singular,The lecturers of the consortium in question,does,do,do,does,The lecturers of the consortium in question do not agree with the proposal.
agr_0213,213,of_in_question,do_present,lecturer,lecturers,consortium,consortiums,PP,plural,plural,The lecturers of the consortiums in question,does,do,do,does,The lecturers of the consortiums in question do not agree with the proposal.
agr_0214,214,of_in_question,be_present,builder,builders,laboratory,laboratories,SS,singular,singular,The builder of the laboratory in question,is,are,is,are,The builder of the laboratory in question is responsible for the decision.
agr_0214,214,of_in_question,be_present,builder,builders,laboratory,laboratories,SP,singular,plural,The builder of the laboratories in question,is,are,is,are,The builder of the laboratories in question is responsible for the decision.
agr_0214,214,of_in_question,be_present,builder,builders,laboratory,laboratories,PS,plural,singular,The builders of the laboratory in question,is,are,are,is,The builders of the laboratory in question are responsible for the decision.
agr_0214,214,of_in_question,be_present,builder,builders,laboratory,laboratories,PP,plural,plural,The builders of the laboratories in question,is,are,are,is,The builders of the laboratories in question are responsible for the decision.
agr_0214,214,of_in_question,be_past,builder,builders,laboratory,laboratories,SS,singular,singular,The builder of the laboratory in question,was,were,was,were,The builder of the laboratory in question was responsible for the decision.
agr_0214,214,of_in_question,be_past,builder,builders,laboratory,laboratories,SP,singular,plural,The builder of the laboratories in question,was,were,was,were,The builder of the laboratories in question was responsible for the decision.
agr_0214,214,of_in_question,be_past,builder,builders,laboratory,laboratories,PS,plural,singular,The builders of the laboratory in question,was,were,were,was,The builders of the laboratory in question were responsible for the decision.
agr_0214,214,of_in_question,be_past,builder,builders,laboratory,laboratories,PP,plural,plural,The builders of the laboratories in question,was,were,were,was,The builders of the laboratories in question were responsible for the decision.
agr_0214,214,of_in_question,have_present,builder,builders,laboratory,laboratories,SS,singular,singular,The builder of the laboratory in question,has,have,has,have,The builder of the laboratory in question has received the report.
agr_0214,214,of_in_question,have_present,builder,builders,laboratory,laboratories,SP,singular,plural,The builder of the laboratories in question,has,have,has,have,The builder of the laboratories in question has received the report.
agr_0214,214,of_in_question,have_present,builder,builders,laboratory,laboratories,PS,plural,singular,The builders of the laboratory in question,has,have,have,has,The builders of the laboratory in question have received the report.
agr_0214,214,of_in_question,have_present,builder,builders,laboratory,laboratories,PP,plural,plural,The builders of the laboratories in question,has,have,have,has,The builders of the laboratories in question have received the report.
agr_0214,214,of_in_question,do_present,builder,builders,laboratory,laboratories,SS,singular,singular,The builder of the laboratory in question,does,do,does,do,The builder of the laboratory in question does not agree with the proposal.
agr_0214,214,of_in_question,do_present,builder,builders,laboratory,laboratories,SP,singular,plural,The builder of the laboratories in question,does,do,does,do,The builder of the laboratories in question does not agree with the proposal.
agr_0214,214,of_in_question,do_present,builder,builders,laboratory,laboratories,PS,plural,singular,The builders of the laboratory in question,does,do,do,does,The builders of the laboratory in question do not agree with the proposal.
agr_0214,214,of_in_question,do_present,builder,builders,laboratory,laboratories,PP,plural,plural,The builders of the laboratories in question,does,do,do,does,The builders of the laboratories in question do not agree with the proposal.
agr_0215,215,of_in_question,be_present,driver,drivers,platform,platforms,SS,singular,singular,The driver of the platform in question,is,are,is,are,The driver of the platform in question is responsible for the decision.
agr_0215,215,of_in_question,be_present,driver,drivers,platform,platforms,SP,singular,plural,The driver of the platforms in question,is,are,is,are,The driver of the platforms in question is responsible for the decision.
agr_0215,215,of_in_question,be_present,driver,drivers,platform,platforms,PS,plural,singular,The drivers of the platform in question,is,are,are,is,The drivers of the platform in question are responsible for the decision.
agr_0215,215,of_in_question,be_present,driver,drivers,platform,platforms,PP,plural,plural,The drivers of the platforms in question,is,are,are,is,The drivers of the platforms in question are responsible for the decision.
agr_0215,215,of_in_question,be_past,driver,drivers,platform,platforms,SS,singular,singular,The driver of the platform in question,was,were,was,were,The driver of the platform in question was responsible for the decision.
agr_0215,215,of_in_question,be_past,driver,drivers,platform,platforms,SP,singular,plural,The driver of the platforms in question,was,were,was,were,The driver of the platforms in question was responsible for the decision.
agr_0215,215,of_in_question,be_past,driver,drivers,platform,platforms,PS,plural,singular,The drivers of the platform in question,was,were,were,was,The drivers of the platform in question were responsible for the decision.
agr_0215,215,of_in_question,be_past,driver,drivers,platform,platforms,PP,plural,plural,The drivers of the platforms in question,was,were,were,was,The drivers of the platforms in question were responsible for the decision.
agr_0215,215,of_in_question,have_present,driver,drivers,platform,platforms,SS,singular,singular,The driver of the platform in question,has,have,has,have,The driver of the platform in question has received the report.
agr_0215,215,of_in_question,have_present,driver,drivers,platform,platforms,SP,singular,plural,The driver of the platforms in question,has,have,has,have,The driver of the platforms in question has received the report.
agr_0215,215,of_in_question,have_present,driver,drivers,platform,platforms,PS,plural,singular,The drivers of the platform in question,has,have,have,has,The drivers of the platform in question have received the report.
agr_0215,215,of_in_question,have_present,driver,drivers,platform,platforms,PP,plural,plural,The drivers of the platforms in question,has,have,have,has,The drivers of the platforms in question have received the report.
agr_0215,215,of_in_question,do_present,driver,drivers,platform,platforms,SS,singular,singular,The driver of the platform in question,does,do,does,do,The driver of the platform in question does not agree with the proposal.
agr_0215,215,of_in_question,do_present,driver,drivers,platform,platforms,SP,singular,plural,The driver of the platforms in question,does,do,does,do,The driver of the platforms in question does not agree with the proposal.
agr_0215,215,of_in_question,do_present,driver,drivers,platform,platforms,PS,plural,singular,The drivers of the platform in question,does,do,do,does,The drivers of the platform in question do not agree with the proposal.
agr_0215,215,of_in_question,do_present,driver,drivers,platform,platforms,PP,plural,plural,The drivers of the platforms in question,does,do,do,does,The drivers of the platforms in question do not agree with the proposal.
agr_0216,216,of_in_question,be_present,commissioner,commissioners,consortium,consortiums,SS,singular,singular,The commissioner of the consortium in question,is,are,is,are,The commissioner of the consortium in question is responsible for the decision.
agr_0216,216,of_in_question,be_present,commissioner,commissioners,consortium,consortiums,SP,singular,plural,The commissioner of the consortiums in question,is,are,is,are,The commissioner of the consortiums in question is responsible for the decision.
agr_0216,216,of_in_question,be_present,commissioner,commissioners,consortium,consortiums,PS,plural,singular,The commissioners of the consortium in question,is,are,are,is,The commissioners of the consortium in question are responsible for the decision.
agr_0216,216,of_in_question,be_present,commissioner,commissioners,consortium,consortiums,PP,plural,plural,The commissioners of the consortiums in question,is,are,are,is,The commissioners of the consortiums in question are responsible for the decision.
agr_0216,216,of_in_question,be_past,commissioner,commissioners,consortium,consortiums,SS,singular,singular,The commissioner of the consortium in question,was,were,was,were,The commissioner of the consortium in question was responsible for the decision.
agr_0216,216,of_in_question,be_past,commissioner,commissioners,consortium,consortiums,SP,singular,plural,The commissioner of the consortiums in question,was,were,was,were,The commissioner of the consortiums in question was responsible for the decision.
agr_0216,216,of_in_question,be_past,commissioner,commissioners,consortium,consortiums,PS,plural,singular,The commissioners of the consortium in question,was,were,were,was,The commissioners of the consortium in question were responsible for the decision.
agr_0216,216,of_in_question,be_past,commissioner,commissioners,consortium,consortiums,PP,plural,plural,The commissioners of the consortiums in question,was,were,were,was,The commissioners of the consortiums in question were responsible for the decision.
